epoch,val_loss,mean_corr
54,0.24992187321186066,0.8477078916621209
55,0.2525172829627991,0.8452030503392641
56,0.2502883970737457,0.8480379456012844
57,0.24928079545497894,0.8480921002006439
58,0.25095802545547485,0.8469800118373019
59,0.2499280571937561,0.847733273087685
60,0.24883735179901123,0.8485820923228958
61,0.24872465431690216,0.8488596448281358
62,0.24933679401874542,0.8479371831646682
63,0.24964123964309692,0.8478942594465839
64,0.24971188604831696,0.8481036498789346
65,0.24949975311756134,0.8481395155093139
66,0.24871808290481567,0.8481202125634679
67,0.2486318200826645,0.8479551992887895
68,0.24781955778598785,0.8490906071866335
69,0.24829627573490143,0.8483635897782461
70,0.24791444838047028,0.8490656835177207
71,0.24806374311447144,0.8484123944575797
72,0.2476368248462677,0.8487413939108636
73,0.24760110676288605,0.8488038066454415
74,0.24735450744628906,0.849408360906751
75,0.24857936799526215,0.8477633350437958
76,0.24796095490455627,0.8490013370252528
77,0.2505273222923279,0.8469340290111584
78,0.2488759309053421,0.8477513446127438
79,0.24819178879261017,0.8483626669731612
80,0.24896682798862457,0.8474872521128868
81,0.24706295132637024,0.8492388588875023
82,0.24866077303886414,0.8478482599286786
83,0.24879446625709534,0.847880846292144
84,0.2481697052717209,0.8482677299506877
85,0.24885788559913635,0.848010872216353
86,0.24739687144756317,0.8489014205470488
87,0.2483537495136261,0.8485679529114994
88,0.24786098301410675,0.848420068889211
89,0.24880990386009216,0.8474782245910473
90,0.24789579212665558,0.848815426514544
91,0.2486373782157898,0.8475341468689924
92,0.24785259366035461,0.8490350458106419
93,0.2481691986322403,0.8484181312904711
94,0.24734514951705933,0.8493283367543119
95,0.24734126031398773,0.8487916763787916
96,0.24530591070652008,0.8503510133583433
97,0.24130676686763763,0.8530256718614267
98,0.23657077550888062,0.8561141047709352
99,0.23482681810855865,0.8570426646225195
100,0.2335970550775528,0.8576171093004837
101,0.23257935047149658,0.8585656256472587
102,0.23223523795604706,0.8589736987237478
103,0.23156777024269104,0.8590283553630292
104,0.23105010390281677,0.8593602248553115
105,0.2316858321428299,0.8591100368435407
106,0.23029111325740814,0.8600092815301694
107,0.23213252425193787,0.8587769656793216
108,0.23084017634391785,0.8599107852704398
109,0.23206907510757446,0.8585200950870896
110,0.23058129847049713,0.8591418416319677
111,0.2305925488471985,0.8595714087580963
112,0.23032823204994202,0.8595596449997452
113,0.23002009093761444,0.8597374264492386
114,0.23135052621364594,0.8589538220261106
115,0.2309597134590149,0.8588368160954449
116,0.23165833950042725,0.858327857312666
117,0.23037567734718323,0.8593693180186565
118,0.2301657497882843,0.8594427589061703
119,0.2297545075416565,0.8599157900461569
120,0.2301403284072876,0.8595016454993812
121,0.22983869910240173,0.8596560937872464
122,0.23020021617412567,0.8597475352536913
123,0.2320021390914917,0.8584168920142905
124,0.23075488209724426,0.8590837946917143
125,0.22984160482883453,0.8599957505103103
126,0.22969363629817963,0.8602851928873729
127,0.23090368509292603,0.8587150507852352
128,0.230355367064476,0.8593477805302949
129,0.23136785626411438,0.8591764863701754
130,0.2297353446483612,0.8600566791553226
131,0.2309221625328064,0.858975290650013
132,0.230154886841774,0.85953399930468
133,0.2307182252407074,0.8590447605180709
134,0.22995273768901825,0.8598129018281259
135,0.23082037270069122,0.8591110901534221
136,0.23086540400981903,0.8593395510489296
137,0.23222726583480835,0.8580653942688812
138,0.23039336502552032,0.8594688037499111
139,0.23092111945152283,0.8590728948927594
140,0.229476198554039,0.859857095291258
141,0.2298872470855713,0.8603177150973595
142,0.22974148392677307,0.8600003424536027
143,0.22879521548748016,0.860720037586248
144,0.22806626558303833,0.8613731085424697
145,0.22700408101081848,0.8622193338287069
146,0.22489172220230103,0.8638641011599086
147,0.22426187992095947,0.8636913851554345
148,0.22227080166339874,0.8650325332397776
149,0.22106929123401642,0.8658598821318931
150,0.22015133500099182,0.8663517104382038
151,0.21992360055446625,0.8667116230922827
152,0.21960850059986115,0.8663155049093395
153,0.21859046816825867,0.8670748624290274
154,0.21798859536647797,0.8675911947506254
155,0.2182234674692154,0.8669704139524885
156,0.21826577186584473,0.8674795333950264
157,0.21845361590385437,0.8669062484998526
158,0.21795912086963654,0.8673068809785414
159,0.2188885658979416,0.866602649616006
160,0.21930409967899323,0.8666760396385342
161,0.21802186965942383,0.867289707291802
162,0.21788360178470612,0.867612961359876
163,0.2178635150194168,0.8674548918353291
164,0.2181718796491623,0.867528419978615
165,0.21786190569400787,0.8671719937584438
166,0.21803106367588043,0.8676310664795582
167,0.21677014231681824,0.8687779954541979
168,0.2172785848379135,0.8682915977270839
169,0.21768000721931458,0.8674985022806216
170,0.21678206324577332,0.8685624681805226
171,0.21789668500423431,0.8676729626695563
172,0.21705591678619385,0.8684895958712132
173,0.21769657731056213,0.8678386836547245
174,0.21700675785541534,0.8686134897256428
175,0.21694964170455933,0.8684616554300253
176,0.2165682017803192,0.8690151926352714
177,0.21594227850437164,0.8693100841859055
178,0.21664269268512726,0.8691630788028526
179,0.21720166504383087,0.8687389228778625
180,0.2160257250070572,0.8692312960680159
181,0.21707561612129211,0.8684147226133176
182,0.21779385209083557,0.8681072251909617
183,0.21640382707118988,0.8690249691485771
184,0.216916024684906,0.868600138019682
185,0.21640720963478088,0.8694163053054288
186,0.2164473682641983,0.8689919252634783
187,0.21597371995449066,0.8695131637501506
188,0.21670404076576233,0.868930967706415
189,0.2167862057685852,0.8685578255421547
190,0.21694807708263397,0.8690103347396938
191,0.2186727374792099,0.8674682716622025
192,0.21644453704357147,0.8694085406725613
193,0.21604566276073456,0.869258006501277
194,0.21602444350719452,0.8692026404432122
195,0.2163551300764084,0.8691503178191362
196,0.2157360166311264,0.8699141523732046
197,0.2165403664112091,0.8687824332803157
198,0.21665312349796295,0.8686207425654061
199,0.21710428595542908,0.8681833366714635
200,0.21625801920890808,0.8693178441426753
201,0.21644075214862823,0.8691111866462203
202,0.21655814349651337,0.8687613991004034
203,0.2166430950164795,0.8692238980503226
204,0.21661502122879028,0.868775357509837
205,0.2165880799293518,0.8693409025269463
206,0.21626414358615875,0.8693109143273627
207,0.21657991409301758,0.8693034024267733
208,0.21657708287239075,0.8692432339574778
209,0.21588943898677826,0.8697639789843324
210,0.21777752041816711,0.8679286770913314
211,0.2171359360218048,0.868654501570317
212,0.21608340740203857,0.8696253138959352
213,0.21695518493652344,0.8687995856496883
214,0.21817979216575623,0.867257137542322
215,0.21642442047595978,0.8691228671030733
216,0.21641555428504944,0.8692869670186109
217,0.2162633240222931,0.8692963879490927
218,0.21671713888645172,0.8684137280065649
219,0.21762530505657196,0.8683342705224458
220,0.2159191220998764,0.8694340200769246
221,0.21637897193431854,0.8691582209333331
222,0.21750420331954956,0.8680529410625795
223,0.21682114899158478,0.8688179834249637
224,0.21633495390415192,0.8693973126982347
225,0.21678537130355835,0.8687524969362818
226,0.21695996820926666,0.868952534108767
227,0.21622787415981293,0.8696963533261293
228,0.21568621695041656,0.8701722956928948
229,0.2165118008852005,0.8688100079215992
230,0.217365100979805,0.8679177090671514
231,0.21590839326381683,0.8695253132849159
232,0.21591821312904358,0.8694197942936142
233,0.21650736033916473,0.8693684094123442
234,0.2170981913805008,0.868444205658737
235,0.21656273305416107,0.8690688813971728
236,0.2170758992433548,0.8686091832571247
237,0.21667464077472687,0.8692348142322749
238,0.21689103543758392,0.8690750994765911
239,0.21567802131175995,0.8695713251859706
240,0.2161273956298828,0.8695355525209079
241,0.21603924036026,0.8694070006700984
242,0.21674467623233795,0.8683880100233372
243,0.2166725993156433,0.8688939414416308
244,0.21691402792930603,0.868809749409124
245,0.21579591929912567,0.8697913316806345
246,0.21575839817523956,0.8693834034191962
247,0.2155601531267166,0.8698701752105427
248,0.2165546417236328,0.8689673263499829
249,0.21642662584781647,0.8689231072844633
250,0.2169172316789627,0.8689667210020893
251,0.21572647988796234,0.8694353830082094
252,0.21749146282672882,0.8680002374175514
253,0.216889426112175,0.8686215712684054
254,0.21671287715435028,0.869204006073437
255,0.21614369750022888,0.869556992803973
256,0.21641167998313904,0.8689863875850746
257,0.2160690724849701,0.8692006442704263
258,0.21624313294887543,0.8688719340289054
259,0.21573156118392944,0.8695317829787496
260,0.21632902324199677,0.8694284668332024
261,0.2163555771112442,0.8691914519799278
262,0.21650543808937073,0.8689436498810859
263,0.21605311334133148,0.8693554647339471
264,0.21694065630435944,0.8688510514196357
265,0.2168322205543518,0.8691268598425665
266,0.2155555635690689,0.8698951517764064
267,0.21693459153175354,0.8693161141677034
268,0.21710629761219025,0.868476410043024
