Epoch,Train Loss,Val Loss,Val Spearman,Learning Rate
1,0.9845110392888197,0.983487623537372,0.14083694468011573,0.01
2,0.9754624760673867,0.9673497898849899,0.17458729602679388,0.01
3,0.970839708289409,0.9645494845812906,0.18654155929857,0.01
4,0.9714045748594261,0.986883273738587,0.11724873039808933,0.01
5,0.9796825428533061,0.9614804836090454,0.2044058889583812,0.01
6,0.9613154668046928,0.952427687759171,0.23380252175775595,0.01
7,0.9510899323477576,0.9463187083512723,0.25291576971780294,0.01
8,0.941237666289559,0.9328784906935549,0.2851696311357581,0.01
9,0.9362155202620578,0.9306990115942355,0.2890357508790486,0.01
10,0.9308648145846719,0.9206075763987924,0.30022831205674205,0.01
11,0.9240963020301861,0.917299055196568,0.3095742575440221,0.01
12,0.9277632529907981,0.9232056575620959,0.30217675278632494,0.01
13,0.922306194261156,0.9240068625547215,0.3063399075822255,0.01
14,0.9208468081333945,0.9163049971985959,0.31735763090755076,0.01
15,0.9168965168066378,0.9179293955871445,0.31412225010559647,0.01
16,0.9164738960119043,0.9252136523138264,0.313612101671149,0.01
17,0.9175290926646144,0.9189072471892762,0.3157578999140399,0.01
18,0.9136249906093279,0.9273098837829635,0.31558563934011796,0.01
19,0.9071751114208018,0.9333187969858775,0.2924977193575693,0.01
20,0.9045316242389934,0.890941034676786,0.36345591175311026,0.01
21,0.8974508967901493,0.8904992514741635,0.3686633370998657,0.01
22,0.8940245958658942,0.9077645308243301,0.3514547451406166,0.01
23,0.8917992514288877,0.9093683668953216,0.3437893886470305,0.01
24,0.8914060740614387,0.8864526221852103,0.3746707951592571,0.01
25,0.888116408525996,0.8934914960118825,0.36612343177015844,0.01
26,0.8897098607155962,0.896238235941904,0.35189590785367847,0.01
27,0.8893205944623289,0.9192034305212741,0.34001179351100064,0.01
28,0.8859437583609779,0.877391872791473,0.38430301326575245,0.01
29,0.8867584925994382,0.8898720950423601,0.3657136443731111,0.01
30,0.884408661983277,0.8983099995972867,0.3524689983199349,0.01
31,0.8841029645476017,0.8879763866613011,0.37034588182193073,0.01
32,0.8838162869817394,0.8768367984337722,0.3802748818390565,0.01
33,0.881585515782333,0.8874042593790386,0.36846802522770866,0.01
34,0.8829690635266785,0.8987755751181505,0.3696128848943416,0.01
35,0.8827585636953659,0.8884873063264492,0.3802443296393863,0.01
36,0.8818655242675756,0.9062382191241144,0.35454158638463945,0.01
37,0.8827543228860207,0.882046078921792,0.3815799575664284,0.01
38,0.8806915147912451,0.8817209466488776,0.3817427562302828,0.001
39,0.8690916439394231,0.8643642792444743,0.40648424878926104,0.001
40,0.864290449786711,0.862692659343788,0.4091019970767234,0.001
41,0.8630696014116438,0.8619627861205689,0.4098608457384627,0.001
42,0.862065836079982,0.8614692199729874,0.41065886113850764,0.001
