Epoch,Train Loss,Val Loss,Val Spearman,Learning Rate
1,0.6259555993695243,0.9603432672091164,0.4307742218947541,0.01
2,0.5138420634553131,0.5062019232486932,0.6525613991336743,0.01
3,0.47919536792383627,0.9415534011274007,0.33077446761442353,0.01
4,0.46400213899120274,0.966316489248079,0.3452106436907431,0.01
5,0.45413358685025795,0.4593153608218689,0.6810163945355072,0.01
6,0.4453865475179932,1.1156682111180585,0.14771365049994886,0.01
7,0.439758552357522,0.47722459549754515,0.6661326060071915,0.01
8,0.436688114752393,0.4869673721475215,0.6589491555672691,0.01
9,0.43135194042986774,0.6042142530631436,0.5951685279890127,0.01
10,0.4299737209179325,0.5389225429756392,0.6161102139150507,0.01
11,0.42600124994698196,0.48489058380185235,0.657777950006663,0.001
12,0.3859718832185896,0.3817122224043853,0.7471329292672529,0.001
13,0.37796864789766926,0.37930221677828235,0.7495346691724821,0.001
14,0.3751082611054841,0.3768332471594362,0.7508519177771061,0.001
15,0.37281152681714413,0.3763547871384209,0.751015073453286,0.001
16,0.3707452277420649,0.374167239187873,0.7522301105623992,0.001
17,0.36874803172822096,0.3744339829186978,0.7509821947884331,0.001
18,0.36704139566443367,0.37281684807641896,0.7519561075365687,0.001
19,0.3655189438601894,0.3730312726486722,0.7518871882356902,0.001
20,0.3641520800792787,0.36934112500288363,0.7545793277632017,0.001
21,0.3627921731694961,0.37031318208841624,0.7536383049393773,0.001
22,0.3614151785752458,0.3703190096695975,0.7533962796065984,0.001
23,0.36011888946121334,0.3690371533948288,0.7544629971482001,0.001
24,0.3591094741555722,0.3670001798135074,0.7564730935070835,0.001
25,0.35800484711575886,0.36590201752253215,0.7573438895861109,0.001
26,0.35697245449618936,0.364774602123396,0.7586146699131059,0.001
27,0.3559981899192897,0.36298776734321514,0.7603732837731234,0.001
28,0.3551418100730216,0.36335698051066506,0.7601888286260452,0.001
29,0.3543331195708515,0.36264682026925754,0.7604183727785719,0.001
30,0.35351085646562597,0.3649205304130149,0.7587194020808069,0.001
31,0.3527145547475483,0.36251552030273393,0.7605386365702204,0.001
32,0.35206642564780444,0.360859601938424,0.7621785185967602,0.001
33,0.35126738276381997,0.36364632641385763,0.7597396364734587,0.001
34,0.3504997067393373,0.36319099923779347,0.7602117745988145,0.001
35,0.34997326720434374,0.36004388266341936,0.7626058531069079,0.001
36,0.3492050180347205,0.35839778455365606,0.7641178279087978,0.001
37,0.34857739162930484,0.3587911813836502,0.7635539953689282,0.001
38,0.34799493546518506,0.35799704777821045,0.7642763319759184,0.001
39,0.34729607593676703,0.3558242514444909,0.7661842222102896,0.001
40,0.3465806826675333,0.3556648345281369,0.7665393983586557,0.001
41,0.34609360280664964,0.3551042271033783,0.7669210637579726,0.001
42,0.34552294097508085,0.35709358538900104,0.7654166238611552,0.001
43,0.3447967295812146,0.35449246880751334,0.7672629391600599,0.001
44,0.34402549643285946,0.35491097759344453,0.7671629145883521,0.001
45,0.3433307149502322,0.35471828203332434,0.7673757968117682,0.001
46,0.34279888648733453,0.35516622887939964,0.7666787881711952,0.001
47,0.34218679825736587,0.35525316721706374,0.7668843699216752,0.001
48,0.3416113950059696,0.35537120356097124,0.7667202521116367,0.001
49,0.34107643598322424,0.3538547184378068,0.7676472039079538,0.001
50,0.3406645533788459,0.3529344786206122,0.7684897317327465,0.001
51,0.34017435996475703,0.3521493147401249,0.7689652745556751,0.001
52,0.3396218201559838,0.3528710445527178,0.7681912498451933,0.001
53,0.3391743294911487,0.3519721894978202,0.7690285621853847,0.001
54,0.3386042078706441,0.35337715892048627,0.7679088609313687,0.001
55,0.3381823338256572,0.35517584472507624,0.7665319416594976,0.001
56,0.3376206920741099,0.3542675392695107,0.7670747129846335,0.001
57,0.33720440997460466,0.3536021540964533,0.7678384343364458,0.001
58,0.3367448184967788,0.3541005503776148,0.767297344794082,0.001
59,0.3362895882340502,0.3525252133585097,0.7683646188262839,0.0001
60,0.3312269463259167,0.3428277530453422,0.7752647009379298,0.0001
61,0.32967110108603376,0.34279503706213715,0.7752642540861595,0.0001
62,0.3292684658637244,0.3427454161088461,0.7752628645552297,0.0001
63,0.32901777382102615,0.34268158590456654,0.7752909332732405,0.0001
64,0.32882490053552643,0.3426128369783791,0.7753497089860364,0.0001
65,0.3286545671099415,0.3425313642682512,0.7754130633955788,0.0001
66,0.3285004861148822,0.3424953745056237,0.7754411119058122,0.0001
67,0.32837243386529663,0.342482345977569,0.7754763802400257,0.0001
68,0.3282451037041593,0.34240055489030113,0.7755504836012164,0.0001
69,0.3281230228682372,0.3423836708797399,0.7755743539665418,0.0001
70,0.3280125499976101,0.3423626272937011,0.775573073049463,0.0001
71,0.32789274374519495,0.34235745374713805,0.7755960132428944,0.0001
72,0.32777951006888617,0.34218580688202627,0.7757089460133333,0.0001
73,0.3276789158000962,0.3422324625247303,0.7756625973894128,0.0001
74,0.32758172151762704,0.3421915609022422,0.7756981995452336,0.0001
75,0.32748086151193684,0.3421011638240654,0.7757989449651923,0.0001
76,0.3273778851508839,0.3420789230634822,0.7758044823163018,0.0001
77,0.3272835899528196,0.3419974787441076,0.7758299756641124,0.0001
78,0.327187704153843,0.34200441703439394,0.7758255385880951,0.0001
79,0.3270955885620996,0.3419969331134449,0.7758653878015859,0.0001
80,0.32700225900868746,0.3419151228242835,0.7758856894903141,0.0001
81,0.32692374276114894,0.3419115419010792,0.7759293578957945,0.0001
82,0.3268322317709719,0.3418043167423528,0.775943847500654,0.0001
83,0.3267489563672454,0.34179842957018713,0.7759639867453074,0.0001
84,0.32666613215922746,0.3418243660965068,0.7759595349600377,0.0001
85,0.32659080673190305,0.34175056947197413,0.7760057067012568,0.0001
86,0.32650256359671437,0.34179225600885926,0.7760035267284776,0.0001
87,0.3264295856894108,0.34168785027732734,0.7760633192330989,0.0001
