Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,30355.499265936756,44159.05142843935,0.3859715757035632,0.0004969282409784868
2,18830.755880130393,37290.86302344106,0.4269282405725149,0.00048778860081564085
3,17799.38251684152,40034.72573573339,0.47038933916761977,0.00047280612778499774
4,17368.84887658249,39849.58171121131,0.4441878344419243,0.00045234974009654937
5,16930.28407400442,37427.135523938894,0.4740542552933782,0.00042692314190604356
6,16619.645090374917,38452.2617916477,0.45025391130507736,0.000397152420446972
7,16119.899023098636,30764.654456005348,0.5757856715740461,0.0003637706296850169
8,15535.228387068626,32580.197572328743,0.5800813179163335,0.0003275997400965494
9,15251.779678520115,34063.85466687528,0.5317352794554326,0.00028953039902753766
10,15032.521913672806,31056.136393377332,0.5161780324328185,0.0002505
11,14774.796269916707,32483.524095357305,0.5520080221437689,0.00021146960097246235
12,14597.224029918267,29688.658390703233,0.601749393430563,0.00017340025990345066
13,14418.644630579389,33002.63207641101,0.5512103976775053,0.00013722937031498307
14,14252.975090137714,30107.43997852185,0.5884015508797966,0.00010384757955302799
15,14170.105492682242,31330.76029991181,0.5894681951069002,7.40768580939564e-05
16,14005.347374146064,31607.922132808944,0.5650123863837753,4.8650259903450646e-05
17,13926.283094688652,30435.479423290282,0.597593739361926,2.819387221500224e-05
18,13902.49822753165,31333.042550921713,0.5808060138028812,1.3211399184359193e-05
19,13832.676485239102,31280.57064676263,0.5820607168675391,4.071759021513154e-06
20,13743.862536173689,31152.665847604687,0.5774909508637319,1e-06
21,13745.516672088484,30902.256992845356,0.5805763907747898,4.071759021513126e-06
22,13766.185120754039,30746.754720570665,0.5898701947779567,1.3211399184359193e-05
