Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,96.13627437238424,63.83824350108271,0.6619473876507125,0.0009972636867364526
2,76.23020462791203,59.33862888502038,0.6619335850282142,0.000989084726566536
3,74.59459128244721,59.10307174903759,0.6639991068891324,0.0009755527298894293
4,73.28567690512486,82.86307222670403,0.4835001826817684,0.000956815956092479
5,60.66976667922912,82.26696994062783,0.48805342426825804,0.0009330796891903273
6,52.091334253677985,103.63098343558933,0.6911651037226485,0.0009046039886902862
7,48.843137303536764,70.62704803909081,0.5699504729428003,0.0008717008403259584
8,46.75770965259401,79.61897238026495,0.5127394146064224,0.0008347307378762498
9,45.036677805682295,64.62258601534194,0.6526208744367312,0.0007940987335200903
10,43.584442131698935,84.21132288393767,0.4685243372711404,0.0007502499999999999
11,42.16213637024635,112.23728577987008,0.30149799050054804,0.0007036649532163623
12,41.1302613122514,194.93689420396004,0.13519425161368895,0.0006548539886902863
13,40.31792405025504,102.77374692170517,0.3537108756546097,0.0006043518895634708
14,39.25752254615083,68.42090213056923,0.588445175171518,0.000552711967402193
15,38.2315200709039,161.71269040315048,0.13682133723054443,0.0005005
16,37.869970373205234,85.93593376270239,0.48273332521414364,0.0004482880325978072
17,37.00042384902589,100.10338271873584,0.3755961515040799,0.0003966481104365293
18,36.388210105871096,134.93767545396003,0.2376149880241952,0.0003461460113097138
19,35.774541675305144,84.3752473692963,0.5012564446068283,0.00029733504678363786
20,35.23044791833619,138.2600428926772,0.21374497625137012,0.0002507500000000001
