Epoch,Train Loss,Val Loss,Val Spearman,Learning Rate
1,99.60347933567866,68.94013985274081,0.5658878880893674,0.001
2,74.53367906532162,69.59507453598663,0.5687805900803435,0.001
3,67.89052353293712,69.34110418993556,0.5725735084452942,0.001
4,56.064962653851005,51.15350232609732,0.7007029638202587,0.001
5,51.84697150898465,49.04456748277127,0.7191058219695063,0.001
6,49.78339285677727,62.491128361867574,0.6310340663211393,0.001
7,48.40957481427691,43.33703623788799,0.7548658984551906,0.001
8,47.29343991937949,47.34790966467943,0.7242206343615291,0.001
9,45.82875971924084,48.695969285793645,0.7288525470068267,0.001
10,45.1265407366894,58.47288727903081,0.6541449873362519,0.001
11,43.65914855755957,73.69140240332324,0.5577084486489207,0.001
12,43.631316874762,73.21721326633842,0.5773801975880173,0.001
13,42.22086659945853,37.22106572453847,0.7909812308156797,0.001
14,41.080565710487605,41.408528859029985,0.7698323906390622,0.001
15,40.553062452674446,38.762011437787265,0.7819931565440549,0.001
16,40.234615946287306,57.836229349467565,0.6666148375517872,0.001
17,39.40696018032772,38.543930195334426,0.7866255723846427,0.001
18,38.82896240430879,44.92762395893028,0.7459106996091851,0.001
19,37.904247606111234,36.57937017886225,0.7943601871886479,0.001
20,37.89978772460718,39.06844663791314,0.7824926617353529,0.001
21,36.96119996579545,39.787963657036514,0.7747778392794246,0.001
22,37.196290985271936,38.22099325671167,0.7896630268874019,0.001
23,36.38805317428877,34.860986273303006,0.808787634814405,0.001
24,36.03792678270914,45.77165272649891,0.7426744829668395,0.001
25,36.07518919687423,34.905843972303195,0.8053769771381607,0.001
26,35.5979978739055,34.05907121761116,0.8077040876230733,0.001
27,35.267601642682905,38.44222598047313,0.7843511296734262,0.001
28,34.50452220307813,37.431823830975745,0.7961678324024221,0.001
29,34.36415526009348,34.53352658163288,0.8049680470990793,0.001
30,33.922800551349084,42.23075918323266,0.7640193562454923,0.001
31,33.43357604861652,43.185249710083006,0.7568885757895972,0.001
32,33.51106938204747,42.35916906573815,0.7614008956876164,0.0001
33,31.44873145355654,31.061610245847415,0.8269524815914391,0.0001
34,31.06104791760623,30.833931734461984,0.8272314195139133,0.0001
35,30.65903233553557,30.86236246988445,0.8288887770677135,0.0001
36,30.650171121104314,30.704718060978873,0.8293201831630856,0.0001
37,30.350734407368375,30.715810021954383,0.8295867089350711,0.0001
38,30.142132174436757,30.962656181015653,0.8296311578523627,0.0001
39,30.197861186756136,30.687683039225504,0.8286121873899261,0.0001
40,30.33469718185932,30.695989058260434,0.8277176738959057,0.0001
41,30.103090791796525,30.43978875440038,0.8307608312786194,0.0001
42,30.05665966821095,30.893236400124554,0.8279090558379041,0.0001
43,29.815550956371908,30.333976128858005,0.831924051057549,0.0001
44,29.98245347278066,31.01634098441301,0.8288711652325603,0.0001
45,29.698769531981178,30.993383204294535,0.828237977825861,0.0001
