Epoch,Train Loss,Val Loss,Val Spearman,Learning Rate
1,99.71515259310027,62.96467680331476,0.6185284892400075,0.001
2,66.95852046028587,72.44163858562173,0.5517387074590315,0.001
3,64.31360738867949,60.59103640710522,0.6429247387577786,0.001
4,63.49239113331555,59.15578168766228,0.6456485348630471,0.001
5,62.47180517607372,58.416190392956764,0.648822187557658,0.001
6,61.55311504956954,55.75086671292425,0.6696541371039434,0.001
7,56.42318223585944,52.32861101527414,0.6968969623777655,0.001
8,53.2959435420966,88.88644179841002,0.5328343313373254,0.001
9,52.114852042710865,50.28670266888099,0.7026228215837232,0.001
10,50.143828064997635,53.436847271034104,0.6941411295056946,0.001
11,49.442433509472494,60.329139668356156,0.6525173183045674,0.001
12,47.95266478002411,61.33545628621906,0.6359980878578976,0.001
13,47.8474970586502,52.0961230295147,0.6955873127694192,0.001
14,47.02959945395379,47.62524481676296,0.7240208658313625,0.001
15,46.126623518704726,45.412220174823695,0.7418676931850585,0.001
16,45.51705262103314,63.520770227123876,0.6353640617923816,0.001
17,44.96478222129801,47.76918359173986,0.7209592579546789,0.001
18,44.668528429724276,44.878709566950086,0.7404085945755547,0.001
19,44.045572648186926,45.447749794600256,0.739405055435348,0.001
20,42.73895350842106,46.15576547405677,0.7344281185528103,0.001
21,42.655940194942524,63.68862180424308,0.6255341418004328,0.001
22,41.843182370990434,61.071522069691184,0.6740054345091331,0.001
23,40.72826366076108,61.95683487303957,0.6539551149801239,0.001
24,40.01311041759709,49.01739811697406,0.736899478354216,0.0001
25,38.28478424218501,41.44275377467721,0.7626922625337562,0.0001
26,37.33191811377933,41.51597026436629,0.7622892031063924,0.0001
27,36.90779265489147,41.647558657709,0.7612672134722153,0.0001
28,36.4610642178682,41.6855908102618,0.7612063268421142,0.0001
29,36.37712605794271,42.01449476230644,0.7597866451970009,0.0001
30,36.0437641572224,41.5433284005719,0.7616157600764858,0.0001
31,35.777262752518105,42.02561867080049,0.7599662859155639,1e-05
32,35.3928967327656,41.30631167474621,0.7633828142035258,1e-05
33,35.260867364180235,41.303608420366295,0.7634522551535584,1e-05
34,35.18495119728347,41.33459902552074,0.7632942518324696,1e-05
35,35.41325516656474,41.41571475274549,0.7629950183666282,1e-05
36,35.29333280624476,41.31419643470627,0.7635270635200189,1e-05
37,35.17423447194518,41.3662321262017,0.7631265200691056,1e-05
38,35.221590351151576,41.37533058577669,0.7631640919840991,1.0000000000000002e-06
39,35.0418421907245,41.383153561346546,0.7630231973028733,1.0000000000000002e-06
40,35.02380866810175,41.380448703423234,0.7629799225079255,1.0000000000000002e-06
41,35.08911132241266,41.37586582206681,0.7630344353310187,1.0000000000000002e-06
42,35.10719866779758,41.37657094715598,0.762949395326993,1.0000000000000002e-06
43,35.04388899687487,41.37524397615901,0.7630084369076973,1.0000000000000002e-06
