Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,100.71570114633857,68.70752627435559,0.5719612875090155,0.0009984602081996976
2,74.97192050354607,70.0214974591832,0.5711979402539459,0.0009938503261272714
3,73.74814676317351,68.26950223088978,0.5723619986916924,0.0009861987752386395
4,73.07102217764225,68.26870964187349,0.572116271658364,0.0009755527298894293
5,72.75822387951226,68.3397264674752,0.5715076024570053,0.0009619778264893877
6,72.15219832537737,70.41318559475287,0.5723128532850267,0.0009455577588320897
7,71.89189239118085,72.29305288349083,0.5711060232476225,0.0009263937620948691
8,71.69389645101496,68.15196746095212,0.5714928126939399,0.0009046039886902862
9,71.13434298533313,70.00140926338241,0.569952028715678,0.0008803227798172156
10,63.3357036335806,57.83671374749281,0.6598968449655311,0.0008536998372026805
11,60.94062851559941,59.95159603278794,0.6404215099213338,0.0008248993001409266
12,56.31669650516241,206646.37553939363,0.587693855985508,0.0007940987335200903
13,52.39149104481366,45.82012810621433,0.7390855264261393,0.0007614880330756164
14,50.22552524622631,57.121297477676485,0.6661357956356196,0.0007272682546199036
15,48.228231959587156,48.9416129746123,0.715120515271977,0.0006916503744663624
16,46.97280966503672,41.80923717750047,0.7620746741810498,0.0006548539886902863
17,46.09374564834325,40.921888376567175,0.7683523708884752,0.0006171059592460249
18,45.59938791234467,40.06568045701809,0.7724476643051812,0.0005786390152875953
19,44.67879441870512,39.543835874089226,0.7761943340210337,0.0005396903183160586
20,44.38274089930906,40.861207320161924,0.7695204548885424,0.0005005
21,43.812822524142426,40.723452854727554,0.7709673090793204,0.00046130968168394147
22,43.162339480418076,39.07886975225574,0.7791982421711201,0.0004223609847124046
23,42.478386416553775,38.688930835838086,0.780797564534796,0.0003838940407539754
24,41.90162630358225,37.172367589345235,0.7895033462486791,0.0003461460113097138
25,41.68233180610174,37.78077680393607,0.787203072845905,0.0003093496255336377
26,40.806375915399386,41.54021507765719,0.7617060302842862,0.00027373174538009644
27,40.45185227578327,36.237041382018674,0.7951491974035124,0.00023951196692438356
28,39.8885469428077,41.341651939346406,0.76039987252386,0.00020690126647990973
29,39.46780201745412,36.18467469815009,0.7954658749727438,0.0001761006998590733
30,39.02007347854107,38.04166917172735,0.7809969976014358,0.00014730016279731955
31,38.77116919692029,34.80040103661086,0.8038735973431289,0.00012067722018278461
32,38.57697477680582,34.843992048252126,0.8042902430433253,9.63960113097138e-05
33,38.29214841986031,35.80986966344411,0.7961570975695669,7.460623790513096e-05
34,37.74088847733572,34.21167576498614,0.8077270668746542,5.54422411679103e-05
35,37.64133730760125,34.56478255037776,0.8047627434207217,3.902217351061228e-05
36,37.35004637433441,33.717844664979125,0.810234992200473,2.544727011057081e-05
37,37.31278931948195,33.7578319435348,0.8100587061171776,1.480122476136056e-05
38,37.20033961407758,33.57871811918156,0.811301598483705,7.14967387272874e-06
39,37.24245199481682,33.608268052518014,0.8112834834532617,2.539791800302582e-06
40,37.2790027400197,33.52199533428261,0.8115375970747583,1e-06
41,37.230954365874524,33.524022688266044,0.8114475251178317,2.5397918003025264e-06
42,37.02706173830812,33.54348122602451,0.8115137791643605,7.149673872728684e-06
43,36.98673568638758,33.51718220967732,0.8114356161626328,1.4801224761360505e-05
44,37.20126866480304,33.49761326955464,0.8116097217330048,2.544727011057081e-05
45,37.28998612400728,33.622273788909,0.8112386990724435,3.902217351061222e-05
46,37.10637062486327,33.574871150033914,0.8105525084285212,5.544224116791013e-05
