epoch,val_loss,mean_corr
1,0.6011051535606384,0.5617758501514738
2,0.5034875273704529,0.6595608114842461
3,0.4415507912635803,0.7117979345654777
4,0.40346089005470276,0.741706792099338
5,0.3828020989894867,0.7587181478632008
6,0.3580522835254669,0.7776696634204505
7,0.3416084945201874,0.7874939501085767
8,0.3319830000400543,0.7947862936864956
9,0.3200076222419739,0.8039353996685275
10,0.3104514479637146,0.8100532152735301
11,0.301772803068161,0.8154922445335113
12,0.29522988200187683,0.8206138452703909
13,0.29128462076187134,0.8233000652714041
14,0.2868683636188507,0.8263392828777746
15,0.2858489751815796,0.8266561581770605
16,0.28211095929145813,0.8296478648487514
17,0.2825031876564026,0.8283728444010118
18,0.2773542106151581,0.8313515953519724
19,0.2742893397808075,0.8336655258128207
20,0.272064745426178,0.8343025597665944
21,0.2701975405216217,0.8356979762280308
22,0.26795271039009094,0.8371511929744275
23,0.26426076889038086,0.8394433033859946
24,0.26321887969970703,0.8400602765877699
25,0.260508269071579,0.8418431136374427
26,0.2596966624259949,0.842975192019385
27,0.2576743960380554,0.8438923138054732
28,0.2573811113834381,0.8441568773981422
29,0.25535500049591064,0.845107710742577
30,0.25369974970817566,0.8465128867816577
31,0.2544082701206207,0.8460074148302915
32,0.2520483732223511,0.8476458560557267
33,0.25122615694999695,0.84805700032805
34,0.2488245815038681,0.8495366127215674
35,0.24897217750549316,0.8491878422402561
36,0.2481459081172943,0.8496959696956323
37,0.246231809258461,0.8507948887509733
38,0.2460649460554123,0.8512223377770077
39,0.24465370178222656,0.8521491823027122
40,0.2450609654188156,0.851170846408344
41,0.24301306903362274,0.8534030170631125
42,0.24296900629997253,0.8529604441665769
43,0.24085545539855957,0.8546335697435281
44,0.24213066697120667,0.8532145503167756
45,0.24085959792137146,0.8541644192117461
46,0.24019312858581543,0.8546014253017347
47,0.24018676578998566,0.8545650208628274
48,0.24036608636379242,0.8546249972439921
49,0.23902654647827148,0.8556966321813034
50,0.23779699206352234,0.856184510418257
51,0.23925133049488068,0.8558511048300889
52,0.23726888000965118,0.8567236033927348
53,0.235883429646492,0.857154718898691
54,0.236293226480484,0.8572781745870179
55,0.23560403287410736,0.8570688030604862
56,0.23415163159370422,0.8584215130818343
57,0.23270291090011597,0.859147903316473
58,0.2342698723077774,0.8586038454639541
59,0.2307562530040741,0.8599796564116008
60,0.23309853672981262,0.8588398409650966
61,0.2304622381925583,0.8605579589222112
62,0.2306319624185562,0.8608369733765141
63,0.22957968711853027,0.8615013194639195
64,0.2279880940914154,0.8620898055015743
65,0.22738133370876312,0.8622605303340728
66,0.22831636667251587,0.8620659700210161
67,0.22769199311733246,0.8621416938547223
68,0.22608652710914612,0.8628107005764972
69,0.2247908115386963,0.8641944281198907
70,0.22379685938358307,0.8652168919407843
71,0.2245742827653885,0.8641240118666423
72,0.224736750125885,0.8651357759176125
73,0.22010144591331482,0.8675511692827496
74,0.22092123329639435,0.8672931925778372
75,0.21915802359580994,0.8684790498604493
76,0.21894116699695587,0.8681997675323909
77,0.21955078840255737,0.8677904345124813
78,0.21611836552619934,0.870156394600732
79,0.2173810750246048,0.8696030581180537
80,0.2173609882593155,0.8700305361065993
81,0.21678464114665985,0.869652990157621
82,0.21641522645950317,0.8697409355579004
83,0.21454593539237976,0.8714865842341175
84,0.2160864919424057,0.8696862292026488
85,0.21344392001628876,0.8717873779759345
86,0.21361146867275238,0.8708761041008576
87,0.21398770809173584,0.8712801760387054
88,0.2135804146528244,0.8715772309868041
89,0.21452677249908447,0.8714960548950822
90,0.21190112829208374,0.872026586614815
91,0.21291270852088928,0.872068121880282
92,0.21244356036186218,0.8721830829938116
93,0.21174843609333038,0.8717619340779216
94,0.2115333378314972,0.8725797647974245
95,0.21245065331459045,0.8714837285218864
96,0.2110724300146103,0.872574155352813
97,0.21222542226314545,0.8719192866240677
98,0.21088075637817383,0.8731762690475915
99,0.2108493149280548,0.8725424275247453
100,0.210562601685524,0.8732580374092982
101,0.21056069433689117,0.872541224225918
102,0.2113669514656067,0.872082010774023
103,0.21052564680576324,0.8732571092216065
104,0.21031947433948517,0.8733763379768483
105,0.2100280374288559,0.8731688318223806
106,0.2095434069633484,0.8733970435772705
107,0.20961041748523712,0.8733067426162414
108,0.2110048085451126,0.8729403929329402
109,0.2094135284423828,0.8729802853293284
110,0.2085597664117813,0.8739817976663276
111,0.20894145965576172,0.8737842826194521
112,0.20882347226142883,0.8735646629621486
113,0.20993411540985107,0.8731196131118625
114,0.20775417983531952,0.8743407984441675
115,0.207444429397583,0.8746987612068889
116,0.20867058634757996,0.8738473571589194
117,0.2091398686170578,0.872856151144853
118,0.20761841535568237,0.8746339882515552
119,0.20695705711841583,0.8744759803714311
120,0.20665745437145233,0.8749997912577023
121,0.20731103420257568,0.8748980672211492
122,0.2080855369567871,0.8737721744843219
123,0.20828600227832794,0.8743697360707019
124,0.20677588880062103,0.8745688655676923
125,0.20656313002109528,0.8749785404561188
126,0.20548902451992035,0.8756110583838986
127,0.20836801826953888,0.8737894111599186
128,0.2068282812833786,0.8746506131230278
129,0.20694810152053833,0.8745155931047014
130,0.20703308284282684,0.8744442731235602
131,0.2070743292570114,0.8745493432489366
132,0.2058892399072647,0.8752474548000844
133,0.20633065700531006,0.8749630768748756
134,0.20652222633361816,0.8753003949201297
135,0.20536285638809204,0.8753113893243147
136,0.206877201795578,0.8745513570830981
137,0.20665359497070312,0.8743942291008899
138,0.20647455751895905,0.8752318348492918
139,0.2059481143951416,0.8743744778427391
140,0.2055637240409851,0.8750624582808834
141,0.20574083924293518,0.8749617053030021
142,0.20562201738357544,0.8748789010192243
143,0.2057637721300125,0.8748163684936218
144,0.2049025446176529,0.876087296063223
145,0.20531563460826874,0.8754072662456676
146,0.20624059438705444,0.8748401046594781
147,0.20685510337352753,0.8745798514059759
148,0.20559515058994293,0.875534786434833
149,0.20721019804477692,0.8745679107206562
150,0.20432622730731964,0.8760946124014443
151,0.20440207421779633,0.8760675946418269
152,0.20431071519851685,0.8759784880808296
153,0.20547494292259216,0.8751407166868441
154,0.20481626689434052,0.8758606250661182
155,0.2047204226255417,0.8754955839172148
156,0.20525208115577698,0.8749236391107644
157,0.2045031487941742,0.8755955765293676
158,0.20576076209545135,0.8751932891543391
159,0.2045397013425827,0.8756538433241275
160,0.2039567083120346,0.8763897352274738
161,0.20432497560977936,0.8759486329706943
162,0.20512045919895172,0.8752861013596261
163,0.20481882989406586,0.8752933382717827
164,0.2036447525024414,0.8762323581777043
165,0.2042311429977417,0.8760153404125649
166,0.20455984771251678,0.8755513303808605
167,0.20413179695606232,0.8758465995805704
168,0.20586244761943817,0.8749577083158102
169,0.2035408765077591,0.8763732092060417
170,0.20409844815731049,0.8761498514824588
171,0.20320270955562592,0.8766190567161951
172,0.20410527288913727,0.8757151484866562
173,0.2048543393611908,0.8757799020823375
174,0.20407800376415253,0.8760410138310527
175,0.20453622937202454,0.8763594318131023
176,0.2035541534423828,0.8762378944282954
177,0.20435744524002075,0.8754968875989293
178,0.20377779006958008,0.8763776136759455
179,0.2032194584608078,0.8765738636558742
180,0.20468562841415405,0.8755006328752718
181,0.2051883190870285,0.8755569572123194
182,0.2037489414215088,0.8764321978974228
183,0.20517225563526154,0.8755051272363608
184,0.20496882498264313,0.875640145879357
185,0.20355981588363647,0.8762794530364818
186,0.20534968376159668,0.8755140788939826
187,0.20316199958324432,0.8764749671474216
