Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,82.54358327780182,66.11026760118408,0.5923855256388271,0.0009972636867364526
2,64.97275666961059,54.15191096319614,0.6803727762882158,0.000989084726566536
3,57.597467780786275,51.393775081681994,0.6966457663204656,0.0009755527298894293
4,54.05013530714264,55.02972780667234,0.669087425911131,0.000956815956092479
5,52.98090530041703,51.58547535009085,0.6993710376136517,0.0009330796891903273
6,51.42830890922544,51.12775510766128,0.6970379339700438,0.0009046039886902862
7,50.43882196480027,45.59827120426343,0.7357582754356098,0.0008717008403259584
8,49.31028983595993,49.66508829469049,0.7131859015383158,0.0008347307378762498
9,48.317756554134604,43.53143198897199,0.7478189882224668,0.0007940987335200903
10,47.17635803795603,45.81081874955644,0.7378616952007285,0.0007502499999999999
11,46.27974470138864,44.52049465948459,0.7436058744055114,0.0007036649532163623
12,45.487643744099564,44.36009598537842,0.7480540648315077,0.0006548539886902863
13,44.51226757835585,43.0081667921447,0.754335880693741,0.0006043518895634708
14,43.61553793691108,46.938886609226984,0.7265721619658317,0.000552711967402193
15,42.66110779291208,47.49009825353779,0.7245544907858614,0.0005005
16,41.96690780400433,43.460323299561765,0.7503256354806732,0.0004482880325978072
17,41.16199050921721,39.63222503472229,0.7748497308330999,0.0003966481104365293
18,40.22234341408583,41.987223422485776,0.7599096396660532,0.0003461460113097138
19,39.373564537971326,41.09912311407747,0.7669826118600752,0.00029733504678363786
20,38.549715716372404,41.10317469663796,0.7650236401180683,0.0002507500000000001
21,37.97754684809575,41.584928323642245,0.7631315941010552,0.00020690126647990973
22,37.06566440126636,40.89370099034934,0.7673246302005123,0.0001662692621237505
23,36.59172987534094,39.98456969007204,0.772920457381559,0.00012929915967404152
24,36.04727625103234,44.6718425076657,0.7429368960127606,9.63960113097138e-05
25,35.68948936640141,42.08255569777007,0.7586326516669387,6.792031080967287e-05
26,35.236984548394645,42.80955369226846,0.7552608499845933,4.418404390752082e-05
27,35.00205255805456,41.189664682148106,0.7647068583530974,2.544727011057081e-05
