Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,81.6404681110837,73.53472178136792,0.5494948971214754,0.0009972636867364526
2,56.73889380395037,91.09826838365994,0.4127820718415176,0.000989084726566536
3,49.83869730444649,94.26027576888696,0.439385679348866,0.0009755527298894293
4,45.44687715319026,98.44255332223851,0.3910080206608867,0.000956815956092479
5,41.92171401351413,76.02960488196247,0.5468385855884884,0.0009330796891903273
6,39.8223743623142,86.01353259231614,0.47976452811181775,0.0009046039886902862
7,38.29580595575635,74.22349911820473,0.5565712754912455,0.0008717008403259584
8,36.91543413275778,90.77315929441423,0.4529630274322157,0.0008347307378762498
9,35.86069686284998,90.02345941979857,0.45072571117473,0.0007940987335200903
10,35.11343066200925,76.25557413853544,0.5473993034851666,0.0007502499999999999
11,34.17340156618067,93.61820380663546,0.4342572463097183,0.0007036649532163623
12,33.50133640874086,88.21395708254751,0.47409364803656157,0.0006548539886902863
13,32.92147570032361,102.65224407695368,0.3997475411495581,0.0006043518895634708
14,32.250780262470954,85.0872168879301,0.49621194430034093,0.000552711967402193
15,31.51024417243053,69.859608242931,0.5824978735434235,0.0005005
16,30.71917654930193,75.4771387563397,0.5321831332797553,0.0004482880325978072
17,29.604302971236386,66.25006250790848,0.5861427867753537,0.0003966481104365293
18,27.972755407795056,67.53169611615198,0.5549344285973534,0.0003461460113097138
19,24.945842248886958,61.614405358399836,0.5462888548985041,0.00029733504678363786
20,19.577519145911957,47.98692957280017,0.5660302728407363,0.0002507500000000001
21,9.420669724833138,23.41527093439283,0.5613569087302975,0.00020690126647990973
22,9.408166122607348,24.726129699982753,0.5363391368005996,0.0001662692621237505
23,9.398810136712804,24.99489749523447,0.5301602527304444,0.00012929915967404152
24,9.404614199404284,24.861355561735138,0.5417959515229627,9.63960113097138e-05
25,9.386837766204971,23.2601519509421,0.5713369702222009,6.792031080967287e-05
26,9.336821865092872,25.761895874514355,0.5331161816864252,4.418404390752082e-05
27,9.322238946470423,31.896022177940427,0.3967022592989538,2.544727011057081e-05
