Epoch,Train Loss,Val Loss,Val Spearman,Learning Rate
1,60.510266089704416,41.54680613203755,0.552677823091956,0.001
2,42.268819502446505,36.43971354438659,0.6165065856362112,0.001
3,38.49038147508308,34.80584673375187,0.6339109793321495,0.001
4,36.24680365308128,33.42300488360517,0.6448945948019115,0.001
5,34.86939692867918,32.33647687837675,0.6546743161719346,0.001
6,33.81150330145313,31.848706066344327,0.664142518428737,0.001
7,32.772313726308525,31.414273845885344,0.6669932311435698,0.001
8,31.904451099061916,31.12067384654279,0.6707549823462985,0.001
9,31.18240745506839,30.966398888129692,0.6724785187925054,0.001
10,30.467321378898117,31.300210047314604,0.6743475682694987,0.001
11,29.866398702381247,31.418864073145016,0.6712324534506461,0.001
12,29.327628728198544,34.37859040239187,0.6657630940070782,0.001
13,28.946025309094026,31.781710834080613,0.6757052285295089,0.001
14,28.45686030299538,32.824089887836124,0.6714721541133345,0.001
15,28.14610881930007,31.313145324963482,0.6772496695147766,0.0001
16,27.033119483911907,29.51989081479649,0.686998518521922,0.0001
