Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,76.92600026118785,76.75245740937024,0.5295159527225525,0.0004986332128943842
2,48.32273475475739,64.23605942144627,0.6145504543280728,0.0004945478263830846
3,44.25200065175197,65.31895093220037,0.6072658331625332,0.00048778860081564085
4,42.142235272186355,72.84093438125238,0.5416965566714491,0.0004784295916818289
5,40.456622082336885,68.18285369873047,0.5757540821206533,0.0004665733382442175
6,39.313230549724324,71.5179672241211,0.5635418801667008,0.00045234974009654937
7,38.433354297362065,73.24955358737853,0.5483312837330054,0.00043591463395660984
8,37.795441710740846,77.98605309463129,0.5095050215208035,0.00041744808628653516
9,37.327351928292366,73.03460051373737,0.5454644052743048,0.000397152420446972
10,36.67577883941574,81.7386759316049,0.48561436769829885,0.00037525
11,36.19957857964342,90.43309244295446,0.44990947598551617,0.0003519807924474122
12,35.877115478896144,81.30756136266197,0.4958820113411218,0.0003275997400965494
13,35.50247010875521,74.39955809058213,0.5390969802555169,0.0003023739668590309
14,35.04764857018678,82.66231350782441,0.5054749948759992,0.00027657985158527956
15,34.81581312831203,87.14940661918826,0.475140056022409,0.0002505
16,34.48613652826247,73.6694931402439,0.5482569857211177,0.0002244201484147205
17,34.22512577465942,85.17062768703553,0.48930450228872036,0.0001986260331409691
