Epoch,Train Loss,Val Loss,Val Spearman,Learning Rate
1,0.9821737068001783,0.9786364912272927,0.2496969315721478,0.01
2,0.9634920263169037,0.9582754194379567,0.2445653025421876,0.01
3,0.9597401416735443,0.956649209782035,0.25514104410742106,0.01
4,0.9534060215946443,0.976390802503346,0.25123240844445593,0.01
5,0.947186042688121,1.0855669364243925,0.19445235542544406,0.01
6,0.9413430168878927,0.9345437324689534,0.31103401442141365,0.01
7,0.9373749574334844,0.9466496911591399,0.299304588593629,0.01
8,0.9335195059582829,0.9352869198707763,0.31680512461610516,0.01
9,0.9285701011929581,0.9271449042651467,0.33582874483272895,0.01
10,0.9248750112356228,0.9281693850448746,0.33721906023511666,0.01
11,0.9233753450403386,0.9411509099120865,0.3506348138042534,0.01
12,0.9112191401229038,0.9044345226116524,0.39398420640357806,0.01
13,0.9009173620352222,0.9119420581235144,0.3750659438199178,0.01
14,0.8946975951673813,0.9039407886430889,0.40876676305533155,0.01
15,0.8888259967620331,0.8771303724386021,0.43840227676336896,0.01
16,0.8807562936260808,0.8853081003634515,0.41995674567216007,0.01
17,0.8766883873157756,0.8905422603298804,0.3990602934421507,0.01
18,0.8740851569629069,0.8653485999135914,0.4456964389762055,0.01
19,0.8694767129869229,0.8959163632221565,0.4216204678532295,0.01
20,0.8667074692143992,0.8724230171677595,0.44045164407785053,0.01
21,0.8635393506592843,0.8674009118965286,0.44500330295797946,0.01
22,0.8642122310370559,0.8684209847164726,0.4583154851742847,0.01
23,0.8628222558790739,0.8981375310235394,0.4160187667501609,0.01
24,0.861099952458443,0.8587403398074076,0.4601315867823125,0.01
25,0.8587825482593787,0.9056363453408202,0.4023768452611848,0.01
26,0.8574696314657925,0.911886420150003,0.40117373726697025,0.01
27,0.8558747642571063,0.8854918988165027,0.43872056923277275,0.01
28,0.8537718507946921,0.8831315950719182,0.4473304212526566,0.01
29,0.8555017419160528,0.884770345045421,0.4490819915990559,0.01
30,0.85259285999783,0.8849947203419166,0.44373297731000344,0.001
31,0.8374169824597792,0.8349163804225579,0.4974830046361307,0.001
32,0.8329389242287756,0.8351721535185854,0.4986961249824775,0.001
33,0.8314127477812078,0.8331852852227445,0.5000175843618909,0.001
34,0.8299945036992643,0.831695704688569,0.5015955993393609,0.001
35,0.8290774796087239,0.8313035927132932,0.5025202214362506,0.001
36,0.8282501041434057,0.8315060947469608,0.5023353699159514,0.001
37,0.8273014098445997,0.8330402335720861,0.501832200885403,0.001
38,0.8266040057296399,0.8326589525102855,0.5029072493425583,0.001
39,0.8257558784507709,0.8311015034864049,0.5039085334674221,0.001
40,0.8249602534757043,0.8318146523244366,0.5038085382191513,0.001
41,0.8242051054178767,0.8300556811743868,0.5049946758209829,0.001
42,0.8233714605862731,0.8307820951867246,0.5049828350250056,0.001
43,0.8221063932931286,0.8301562002675976,0.5061946685151258,0.001
44,0.8206158603785155,0.82913811495918,0.5086786725587321,0.001
45,0.8189635829915543,0.8263963104722029,0.5126143041907826,0.001
46,0.8175511584254792,0.8283475282663357,0.5130715715590477,0.001
47,0.8162939119328281,0.8273458630738858,0.5152153482052051,0.001
48,0.8150369648198772,0.8255163382270378,0.5176864441199719,0.001
49,0.8136893609698473,0.824909033532628,0.5183539386812569,0.001
50,0.8124045610320766,0.8227190074806442,0.5203053269022485,0.001
51,0.8113370592373897,0.8219938812498561,0.5207819900583426,0.001
52,0.8103758783678859,0.8203551241023812,0.5224085556750002,0.001
53,0.8092879321800411,0.8199493405347813,0.522877868462428,0.001
54,0.8082062535200991,0.8189484395666751,0.5243432634437836,0.001
55,0.8073731650044629,0.81969833795182,0.5237015125653405,0.001
56,0.8062548611956204,0.8201038016887482,0.5242169530215331,0.001
57,0.8053106834813852,0.8205926626028415,0.5237089298926858,0.001
58,0.8041614718843424,0.8196758574711348,0.5252771774772356,0.001
59,0.8030080070197895,0.8196513654942998,0.5264860493703171,0.001
60,0.8019498723462449,0.817257021001713,0.5287239289851927,0.001
61,0.8011349970699339,0.8173255123778018,0.5273950507022924,0.001
62,0.8001890240323849,0.8168696726510625,0.5279256620806462,0.001
63,0.7993700833605478,0.8169824189411666,0.5275093787251173,0.001
64,0.7984818120812349,0.8148082767061131,0.5301842464096492,0.001
65,0.7978099827228111,0.8144363741317909,0.53059118024022,0.001
66,0.7967609081516046,0.8169397508669756,0.5281023399436183,0.001
67,0.7961585366595628,0.8169946274714556,0.5284875932098424,0.001
68,0.7952876806277004,0.8181004908627378,0.5276061361937147,0.001
69,0.794486023437693,0.815482676707342,0.5309110596076144,0.001
70,0.7936871098818795,0.817900527487258,0.5278341477309765,0.001
71,0.7927844624066713,0.8167806958723924,0.530123681656171,0.0001
72,0.7889489348124986,0.808688696915518,0.5335996866460379,0.0001
73,0.7877749157872881,0.808336207110011,0.5335106295163398,0.0001
74,0.7874137025818994,0.8082004659903977,0.5333766366214935,0.0001
75,0.7871592876921515,0.8082068812347458,0.5332902510041649,0.0001
76,0.7869366033738701,0.8082630165679726,0.533224430974168,0.0001
77,0.7867235699658766,0.8082937513639827,0.5331513077785373,0.0001
78,0.7865304443486028,0.8083508149949377,0.5331775792291915,0.0001
79,0.7863626274043062,0.808363948753494,0.5331267993208938,0.0001
80,0.7862048525977302,0.8084249530723708,0.5330528207654391,1e-05
81,0.7854473644395952,0.8082384328642291,0.5330441394714031,1e-05
82,0.7853736131647101,0.8082310002720998,0.5329839184086614,1e-05
83,0.7853270972055274,0.8082181517235533,0.5329533461737626,1e-05
84,0.785293041205117,0.8082266353561492,0.5329208501471027,1e-05
