Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,27.078341245780532,33.37288989305278,0.814532267880546,0.0001
2,26.532719258336392,29.373471636130848,0.8405371206121973,0.0001
3,26.170877004219925,32.84977761955296,0.8184103833665214,0.0001
4,26.023500744862794,36.56693539702336,0.79591236311542,0.0001
5,25.587529599311058,32.94756165318607,0.8176397548955538,0.0001
6,25.300335957011796,35.91029856647795,0.7998877501595332,0.0001
7,25.026090451749813,41.39744379404806,0.7679606792396739,0.0001
8,24.745002218863473,37.80469830191037,0.7879701102764985,0.0001
9,24.539462119245727,45.1148767427687,0.7451033569878088,0.0001
10,24.268172342188137,42.705703431711434,0.7559052257682579,0.0001
11,23.913045532324016,47.375608348235666,0.731876904467185,1e-05
12,22.85415772230444,42.78767115112193,0.7591654044966569,1e-05
13,22.56653135607327,42.57933917311715,0.7601288182244536,1e-05
14,22.445547993717376,44.18528427863928,0.7496272433950708,1e-05
15,22.376421420855888,43.646590523401315,0.7537738883293482,1e-05
