Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,66656.7276356596,25137.07592670598,0.44382396598066365,0.0001
2,26429.237968229965,28112.08132206982,0.43808839458277,0.00015
3,21713.507267192374,21172.668230373314,0.5558392860092648,0.0002
4,18861.294854234307,24125.791380910385,0.508888778763401,0.00025
5,17316.542365302288,22564.604494655643,0.5316944300888005,0.0003
6,16489.10991558005,28056.092390875107,0.41691126324160666,0.00035
7,15953.752160683738,23027.756112771167,0.5150198579853171,0.0004
8,15567.00765730825,23299.77548112363,0.5203084772240826,0.00045000000000000004
9,15299.567010743232,21534.416612915964,0.5288345498266704,0.0005
10,15151.375779186232,31986.42325716091,0.45923178032796946,0.0005
11,14850.10037196926,27264.965097146167,0.4890652469918043,0.00048778860081564085
12,14613.913992177317,24902.393988258213,0.4702234052846075,0.00045234974009654937
13,14339.876941760636,23174.23236593039,0.5230265315898895,0.000397152420446972
