Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,81.90260345867843,68.94763628978157,0.5637191382293874,0.0009972636867364526
2,62.60402132071649,57.077281353124654,0.6549928613420677,0.000989084726566536
3,57.19787741149672,53.28786312419481,0.6852516315168043,0.0009755527298894293
4,54.33948201465945,48.88455672491165,0.7098134315454577,0.000956815956092479
5,52.532080551282,49.73207198585362,0.7107786324406306,0.0009330796891903273
6,51.59203363303042,47.73643671267878,0.7232194112212788,0.0009046039886902862
7,50.672109142387775,49.34896261225302,0.7146120176465649,0.0008717008403259584
8,49.597195122859794,47.177613475335335,0.7243896323961684,0.0008347307378762498
9,48.580217027069025,50.024345371037775,0.7133112504260964,0.0007940987335200903
10,47.843708404380266,48.35393731388045,0.7147957948611544,0.0007502499999999999
11,47.102419861182305,46.85685927779586,0.7264561380107599,0.0007036649532163623
12,46.27549051171,47.169156648074086,0.724896131292023,0.0006548539886902863
13,45.59475093628824,45.62754660308676,0.7370301206902514,0.0006043518895634708
14,44.99742272491787,47.09386296751638,0.7221414491722615,0.000552711967402193
15,44.48187690227285,46.44070271756073,0.7266325048537935,0.0005005
16,43.762238805542204,44.70652522065232,0.7390572278294034,0.0004482880325978072
17,43.26481160852189,44.8618258588949,0.7395463123521014,0.0003966481104365293
18,42.49043192678364,47.01245022997444,0.7249004540087641,0.0003461460113097138
19,41.90341189144322,44.97166487274977,0.7375402012656915,0.00029733504678363786
20,41.52903150171673,44.89203790466201,0.7387711431765694,0.0002507500000000001
21,41.01486564198543,44.759947855846804,0.7391223155929039,0.00020690126647990973
22,40.44417491298245,45.03366890828235,0.7367222197520984,0.0001662692621237505
23,40.034671985255365,45.24688330487179,0.7355753412476101,0.00012929915967404152
24,39.78734955197414,44.46638522408837,0.7402848793838525,9.63960113097138e-05
25,39.566041838299654,45.16919047575989,0.7355264327953404,6.792031080967287e-05
26,39.20659585688705,45.06041626030385,0.7359688319772354,4.418404390752082e-05
27,39.09251707831186,45.09857757676005,0.7356128871301607,2.544727011057081e-05
28,38.783752184559575,44.9190854403918,0.7378003053073082,1.1915273433464058e-05
29,38.707619805414076,45.058959839836,0.7362840197807519,3.7363132635474917e-06
30,38.616493450493714,44.621737512120916,0.7392915190767665,1e-06
31,38.68937082529805,44.91532990793702,0.7369003156818283,3.7363132635474917e-06
32,38.56367446242446,44.74094943899326,0.7387373467905681,1.1915273433464058e-05
33,38.59480229623127,44.71750914020303,0.7384609399315283,2.544727011057081e-05
34,38.587734682377324,44.942470772556526,0.7375777471482421,4.418404390752076e-05
