Epoch,TrainLoss,ValLoss,ValSpearman,LR
1,93.33184033159638,88.4227561225456,0.43996189730645113,0.0009972636867364526
2,63.550335012917145,104.73918410036501,0.37033195407440544,0.000989084726566536
3,55.56400062196513,93.68820666179005,0.4306685411807309,0.0009755527298894293
4,53.129042027002605,75.12851239338573,0.5344838695934647,0.000956815956092479
5,50.52499970070774,62.974346987648154,0.6443682035551864,0.0009330796891903273
6,48.68658881623107,147.57594426956467,0.09611411104365701,0.0009046039886902862
7,46.699851454473404,80.74650463495871,0.49678177354592024,0.0008717008403259584
8,45.40185994470409,104.46608728329038,0.4011444121374786,0.0008347307378762498
9,43.50328131113748,96.49197515335374,0.41675386884791943,0.0007940987335200903
10,42.7899345289232,84.77230658005399,0.4940445569862927,0.0007502499999999999
11,41.84020518952823,93.078579195552,0.43722075690542744,0.0007036649532163623
12,40.794909143567786,92.66960703918689,0.448300156564527,0.0006548539886902863
13,39.174741551542326,89.15328025092643,0.46957615745918146,0.0006043518895634708
14,38.72251248931245,107.6035633159681,0.3607576871052604,0.000552711967402193
15,37.7082753964062,112.3796299981527,0.3404048311339745,0.0005005
16,36.77589625305022,113.24920042204766,0.3424651990073596,0.0004482880325978072
17,35.71789565809814,104.08672863630288,0.4061519474710036,0.0003966481104365293
18,35.06195398540129,104.03222525709029,0.40519338914272934,0.0003461460113097138
19,34.319558841804444,97.10087246042694,0.42748825766047865,0.00029733504678363786
20,33.81687567519822,104.20547319999666,0.41694158652053975,0.0002507500000000001
21,33.227931212419634,99.87472510972404,0.43221208635545477,0.00020690126647990973
22,32.4717802752793,100.5186079772253,0.4238482655419582,0.0001662692621237505
23,31.93620707183352,107.40067975874636,0.3862369662693975,0.00012929915967404152
24,31.43881266546769,103.51133777342822,0.4044121641051858,9.63960113097138e-05
25,31.130647884410465,99.35534258940373,0.42965766154370494,6.792031080967287e-05
